id_estado,estado,confirmado,defunciones
27,Tabasco,14461.0,1371.0
15,Mexico,42079.0,6564.0
9,Ciudad de Mexico,57271.0,6251.0
21,Puebla,14035.0,1737.0
1,Aguascalientes,2875.0,178.0
30,Veracruz,13610.0,1979.0
2,Baja California,10772.0,2188.0
23,Quintana Roo,5045.0,693.0
25,Sinaloa,9895.0,1602.0
8,Chihuahua,3784.0,729.0
19,Nuevo Leon,9459.0,525.0
14,Jalisco,8989.0,995.0
26,Sonora,11491.0,1157.0
31,Yucatan,6071.0,569.0
22,Queretaro,2473.0,338.0
28,Tamaulipas,8784.0,566.0
7,Chiapas,5159.0,766.0
4,Campeche,2847.0,269.0
5,Coahuila,7003.0,354.0
12,Guerrero,7356.0,1088.0
13,Hidalgo,4731.0,744.0
17,Morelos,3331.0,735.0
11,Guanajuato,11807.0,560.0
29,Tlaxcala,3313.0,466.0
16,Michoacan,7113.0,563.0
3,Baja California Sur,2324.0,99.0
18,Nayarit,2298.0,248.0
10,Durango,2694.0,183.0
20,Oaxaca,7609.0,729.0
6,Colima,857.0,88.0
32,Zacatecas,1349.0,139.0
24,San Luis Potosi,4383.0,257.0
