id_estado,estado,confirmado,defunciones
19,Nuevo Leon,38733.0,2958.0
26,Sonora,24401.0,2851.0
21,Puebla,30919.0,3966.0
20,Oaxaca,16646.0,1431.0
2,Baja California,19133.0,3526.0
7,Chiapas,6528.0,1089.0
31,Yucatan,18039.0,1552.0
9,Ciudad de Mexico,123655.0,9540.0
30,Veracruz,32954.0,4287.0
15,Mexico,79907.0,11663.0
23,Quintana Roo,11727.0,1638.0
4,Campeche,5933.0,808.0
28,Tamaulipas,28642.0,2165.0
27,Tabasco,31638.0,2747.0
5,Coahuila,25939.0,1836.0
14,Jalisco,26315.0,3209.0
25,Sinaloa,18495.0,3143.0
10,Durango,8672.0,601.0
6,Colima,4789.0,521.0
29,Tlaxcala,7493.0,1087.0
11,Guanajuato,40334.0,2870.0
12,Guerrero,18510.0,1920.0
16,Michoacan,19938.0,1622.0
24,San Luis Potosi,22754.0,1659.0
8,Chihuahua,10655.0,1349.0
1,Aguascalientes,7055.0,597.0
17,Morelos,5867.0,1089.0
22,Queretaro,8869.0,921.0
13,Hidalgo,12546.0,1911.0
32,Zacatecas,7227.0,692.0
3,Baja California Sur,10069.0,453.0
18,Nayarit,5935.0,729.0
