id_estado,estado,confirmado,defunciones
17,Morelos,5783.0,1061.0
9,Ciudad de Mexico,119866.0,9374.0
8,Chihuahua,9854.0,1303.0
2,Baja California,18713.0,3481.0
30,Veracruz,32263.0,4207.0
15,Mexico,78330.0,11441.0
20,Oaxaca,15930.0,1412.0
5,Coahuila,25275.0,1790.0
4,Campeche,5896.0,804.0
21,Puebla,30372.0,3921.0
26,Sonora,24103.0,2835.0
14,Jalisco,25183.0,3124.0
25,Sinaloa,18138.0,3097.0
24,San Luis Potosi,22100.0,1603.0
12,Guerrero,17822.0,1889.0
27,Tabasco,31130.0,2727.0
29,Tlaxcala,7367.0,1080.0
23,Quintana Roo,11478.0,1611.0
16,Michoacan,19270.0,1573.0
19,Nuevo Leon,36986.0,2900.0
10,Durango,8338.0,584.0
18,Nayarit,5765.0,720.0
22,Queretaro,8433.0,887.0
11,Guanajuato,39320.0,2800.0
7,Chiapas,6478.0,1085.0
28,Tamaulipas,28072.0,2084.0
31,Yucatan,17544.0,1521.0
13,Hidalgo,12218.0,1859.0
1,Aguascalientes,6825.0,568.0
3,Baja California Sur,9732.0,442.0
32,Zacatecas,6921.0,668.0
6,Colima,4544.0,498.0
