id_estado,estado,confirmado,defunciones
25,Sinaloa,17330.0,2975.0
2,Baja California,18328.0,3349.0
15,Mexico,74067.0,10812.0
9,Ciudad de Mexico,111443.0,8971.0
30,Veracruz,30867.0,4030.0
12,Guerrero,16454.0,1815.0
31,Yucatan,16665.0,1429.0
23,Quintana Roo,11118.0,1529.0
8,Chihuahua,8981.0,1246.0
13,Hidalgo,11436.0,1751.0
27,Tabasco,30045.0,2648.0
26,Sonora,23160.0,2771.0
21,Puebla,29129.0,3767.0
19,Nuevo Leon,33926.0,2621.0
14,Jalisco,23221.0,2806.0
28,Tamaulipas,26861.0,1930.0
11,Guanajuato,36646.0,2613.0
17,Morelos,5533.0,1035.0
6,Colima,4188.0,457.0
29,Tlaxcala,6908.0,1050.0
18,Nayarit,5486.0,665.0
16,Michoacan,17614.0,1419.0
20,Oaxaca,14903.0,1359.0
5,Coahuila,24043.0,1633.0
22,Queretaro,7669.0,821.0
7,Chiapas,6380.0,1073.0
10,Durango,7723.0,534.0
24,San Luis Potosi,20756.0,1426.0
4,Campeche,5795.0,776.0
1,Aguascalientes,6392.0,487.0
32,Zacatecas,6368.0,607.0
3,Baja California Sur,8946.0,416.0
