id_estado,estado,confirmado,defunciones
2,Baja California,4886.0,818.0
9,Ciudad de Mexico,23623.0,2131.0
8,Chihuahua,1505.0,305.0
27,Tabasco,3872.0,487.0
15,Mexico,14063.0,1520.0
28,Tamaulipas,1504.0,94.0
14,Jalisco,1524.0,133.0
26,Sonora,1803.0,114.0
25,Sinaloa,3125.0,456.0
12,Guerrero,1643.0,251.0
21,Puebla,2843.0,342.0
17,Morelos,1333.0,262.0
13,Hidalgo,1599.0,274.0
1,Aguascalientes,797.0,32.0
16,Michoacan,1810.0,149.0
30,Veracruz,3562.0,512.0
31,Yucatan,1696.0,140.0
7,Chiapas,1566.0,131.0
11,Guanajuato,1384.0,106.0
18,Nayarit,524.0,49.0
23,Quintana Roo,1815.0,341.0
20,Oaxaca,1251.0,143.0
32,Zacatecas,279.0,32.0
29,Tlaxcala,974.0,141.0
19,Nuevo Leon,1361.0,86.0
5,Coahuila,1015.0,75.0
3,Baja California Sur,594.0,35.0
6,Colima,136.0,19.0
22,Queretaro,833.0,88.0
10,Durango,322.0,34.0
24,San Luis Potosi,850.0,49.0
4,Campeche,535.0,66.0
