id_estado,estado,confirmado,defunciones
25,Sinaloa,12170.0,2012.0
15,Mexico,49557.0,7759.0
30,Veracruz,18687.0,2524.0
11,Guanajuato,17543.0,860.0
9,Ciudad de Mexico,68220.0,7005.0
27,Tabasco,19335.0,1785.0
14,Jalisco,11904.0,1383.0
8,Chihuahua,4831.0,856.0
21,Puebla,18420.0,2173.0
2,Baja California,12822.0,2532.0
26,Sonora,16365.0,1710.0
32,Zacatecas,2285.0,201.0
18,Nayarit,3141.0,339.0
12,Guerrero,9880.0,1332.0
5,Coahuila,10957.0,560.0
23,Quintana Roo,7021.0,913.0
7,Chiapas,5613.0,919.0
19,Nuevo Leon,14646.0,911.0
1,Aguascalientes,3763.0,238.0
3,Baja California Sur,3637.0,147.0
31,Yucatan,8406.0,787.0
13,Hidalgo,6114.0,921.0
22,Queretaro,3272.0,413.0
16,Michoacan,8867.0,685.0
28,Tamaulipas,13250.0,863.0
17,Morelos,3832.0,809.0
29,Tlaxcala,4185.0,630.0
10,Durango,3695.0,266.0
20,Oaxaca,9655.0,878.0
4,Campeche,4159.0,417.0
6,Colima,1525.0,161.0
24,San Luis Potosi,7279.0,385.0
