id_estado,estado,confirmado,defunciones
15,Mexico,61431.0,9211.0
25,Sinaloa,14495.0,2547.0
27,Tabasco,25790.0,2317.0
19,Nuevo Leon,23951.0,1761.0
9,Ciudad de Mexico,86159.0,7856.0
2,Baja California,15352.0,2923.0
23,Quintana Roo,9298.0,1222.0
28,Tamaulipas,20735.0,1544.0
30,Veracruz,25679.0,3343.0
29,Tlaxcala,5643.0,863.0
21,Puebla,24383.0,3015.0
14,Jalisco,16381.0,2009.0
11,Guanajuato,26625.0,1376.0
18,Nayarit,4356.0,490.0
8,Chihuahua,6581.0,1027.0
17,Morelos,4652.0,906.0
31,Yucatan,12571.0,1129.0
7,Chiapas,6072.0,1038.0
12,Guerrero,13254.0,1552.0
20,Oaxaca,12358.0,1145.0
5,Coahuila,17718.0,1095.0
13,Hidalgo,8729.0,1317.0
16,Michoacan,12352.0,985.0
26,Sonora,19972.0,2380.0
1,Aguascalientes,4812.0,314.0
10,Durango,5317.0,374.0
22,Queretaro,4862.0,556.0
6,Colima,2728.0,292.0
4,Campeche,5190.0,679.0
3,Baja California Sur,6330.0,265.0
32,Zacatecas,4129.0,374.0
24,San Luis Potosi,14257.0,852.0
