id_estado,estado,confirmado,defunciones
2,Baja California,17166.0,3238.0
27,Tabasco,28815.0,2569.0
17,Morelos,5311.0,992.0
15,Mexico,69502.0,10250.0
30,Veracruz,28929.0,3816.0
25,Sinaloa,16443.0,2840.0
9,Ciudad de Mexico,101571.0,8587.0
13,Hidalgo,10673.0,1629.0
12,Guerrero,15163.0,1724.0
8,Chihuahua,8074.0,1177.0
1,Aguascalientes,5835.0,415.0
28,Tamaulipas,24913.0,1821.0
31,Yucatan,15263.0,1336.0
19,Nuevo Leon,30311.0,2350.0
23,Quintana Roo,10543.0,1428.0
21,Puebla,27527.0,3567.0
14,Jalisco,21049.0,2537.0
29,Tlaxcala,6579.0,990.0
5,Coahuila,22338.0,1450.0
10,Durango,6718.0,469.0
4,Campeche,5642.0,762.0
26,Sonora,21761.0,2648.0
11,Guanajuato,32922.0,2240.0
22,Queretaro,6784.0,717.0
7,Chiapas,6290.0,1069.0
16,Michoacan,15615.0,1264.0
20,Oaxaca,13968.0,1294.0
18,Nayarit,5107.0,612.0
6,Colima,3855.0,416.0
3,Baja California Sur,8000.0,370.0
32,Zacatecas,5513.0,526.0
24,San Luis Potosi,18714.0,1226.0
