id_estado,estado,confirmado,defunciones
9,Ciudad de Mexico,92096.0,8138.0
2,Baja California,15997.0,3056.0
27,Tabasco,27055.0,2416.0
25,Sinaloa,15359.0,2663.0
30,Veracruz,26971.0,3532.0
15,Mexico,64595.0,9634.0
31,Yucatan,13596.0,1215.0
28,Tamaulipas,22806.0,1663.0
1,Aguascalientes,5179.0,351.0
12,Guerrero,14116.0,1633.0
19,Nuevo Leon,26487.0,1990.0
23,Quintana Roo,9806.0,1322.0
14,Jalisco,18355.0,2217.0
11,Guanajuato,28620.0,1593.0
13,Hidalgo,9454.0,1432.0
8,Chihuahua,7269.0,1080.0
5,Coahuila,19874.0,1237.0
4,Campeche,5351.0,715.0
21,Puebla,25586.0,3279.0
26,Sonora,20705.0,2492.0
32,Zacatecas,4680.0,421.0
17,Morelos,4972.0,951.0
16,Michoacan,13692.0,1078.0
10,Durango,5867.0,397.0
29,Tlaxcala,5981.0,919.0
22,Queretaro,5591.0,610.0
7,Chiapas,6169.0,1049.0
20,Oaxaca,12994.0,1223.0
6,Colima,3265.0,338.0
18,Nayarit,4680.0,540.0
3,Baja California Sur,6931.0,314.0
24,San Luis Potosi,16065.0,982.0
