id_estado,estado,confirmado,defunciones
21,Puebla,20448.0,2477.0
2,Baja California,13794.0,2693.0
9,Ciudad de Mexico,75383.0,7295.0
27,Tabasco,22523.0,2011.0
30,Veracruz,22005.0,2875.0
15,Mexico,54096.0,8272.0
29,Tlaxcala,4731.0,718.0
31,Yucatan,10459.0,901.0
22,Queretaro,3793.0,464.0
19,Nuevo Leon,19256.0,1143.0
23,Quintana Roo,8026.0,1026.0
28,Tamaulipas,17311.0,1013.0
18,Nayarit,3598.0,400.0
25,Sinaloa,12871.0,2245.0
4,Campeche,4672.0,512.0
14,Jalisco,13664.0,1594.0
5,Coahuila,13579.0,673.0
26,Sonora,17953.0,1976.0
13,Hidalgo,7118.0,1051.0
8,Chihuahua,5358.0,906.0
12,Guerrero,11371.0,1427.0
11,Guanajuato,22009.0,1020.0
3,Baja California Sur,4669.0,182.0
20,Oaxaca,10915.0,978.0
17,Morelos,4159.0,839.0
7,Chiapas,5821.0,978.0
1,Aguascalientes,4168.0,258.0
16,Michoacan,10278.0,793.0
6,Colima,1990.0,206.0
10,Durango,4331.0,288.0
24,San Luis Potosi,10552.0,545.0
32,Zacatecas,2912.0,253.0
