id_estado,estado,confirmado,defunciones
25,Sinaloa,12519.0,2156.0
27,Tabasco,20930.0,1923.0
15,Mexico,52183.0,8023.0
2,Baja California,13304.0,2618.0
30,Veracruz,20605.0,2743.0
9,Ciudad de Mexico,72343.0,7167.0
23,Quintana Roo,7545.0,984.0
1,Aguascalientes,3983.0,248.0
16,Michoacan,9521.0,737.0
31,Yucatan,9438.0,843.0
13,Hidalgo,6688.0,993.0
14,Jalisco,12819.0,1494.0
28,Tamaulipas,15142.0,956.0
7,Chiapas,5720.0,947.0
8,Chihuahua,5137.0,887.0
17,Morelos,3995.0,830.0
12,Guerrero,10654.0,1398.0
26,Sonora,17464.0,1887.0
29,Tlaxcala,4482.0,698.0
19,Nuevo Leon,16441.0,1025.0
5,Coahuila,12318.0,599.0
21,Puebla,19573.0,2352.0
18,Nayarit,3367.0,382.0
22,Queretaro,3567.0,433.0
11,Guanajuato,20155.0,958.0
4,Campeche,4448.0,458.0
3,Baja California Sur,4237.0,170.0
10,Durango,3957.0,279.0
20,Oaxaca,10336.0,941.0
6,Colima,1748.0,183.0
32,Zacatecas,2609.0,238.0
24,San Luis Potosi,8951.0,450.0
