id_estado,estado,confirmado,defunciones
7,Chiapas,6418.0,1081.0
28,Tamaulipas,27378.0,1977.0
26,Sonora,23495.0,2781.0
20,Oaxaca,15096.0,1376.0
9,Ciudad de Mexico,114736.0,9121.0
13,Hidalgo,11764.0,1801.0
8,Chihuahua,9269.0,1264.0
27,Tabasco,30505.0,2679.0
31,Yucatan,16974.0,1472.0
16,Michoacan,18295.0,1484.0
21,Puebla,29647.0,3813.0
15,Mexico,75774.0,11024.0
5,Coahuila,24597.0,1678.0
11,Guanajuato,37796.0,2674.0
2,Baja California,18427.0,3381.0
17,Morelos,5627.0,1044.0
12,Guerrero,17035.0,1845.0
30,Veracruz,31380.0,4093.0
23,Quintana Roo,11204.0,1560.0
10,Durango,8018.0,536.0
1,Aguascalientes,6512.0,515.0
29,Tlaxcala,7067.0,1060.0
25,Sinaloa,17513.0,3005.0
24,San Luis Potosi,21250.0,1462.0
4,Campeche,5836.0,785.0
19,Nuevo Leon,34906.0,2702.0
14,Jalisco,23919.0,2898.0
3,Baja California Sur,9226.0,425.0
22,Queretaro,7970.0,854.0
18,Nayarit,5575.0,693.0
6,Colima,4337.0,472.0
32,Zacatecas,6567.0,624.0
