id_estado,estado,confirmado,defunciones
15,Mexico,57744.0,8793.0
27,Tabasco,24555.0,2175.0
9,Ciudad de Mexico,80898.0,7632.0
30,Veracruz,24039.0,3117.0
19,Nuevo Leon,21978.0,1489.0
14,Jalisco,15402.0,1820.0
28,Tamaulipas,18085.0,1314.0
25,Sinaloa,13817.0,2419.0
2,Baja California,14583.0,2834.0
7,Chiapas,5972.0,1014.0
13,Hidalgo,7945.0,1178.0
21,Puebla,22673.0,2799.0
23,Quintana Roo,8762.0,1129.0
16,Michoacan,11397.0,885.0
11,Guanajuato,24561.0,1262.0
5,Coahuila,15764.0,917.0
18,Nayarit,3998.0,449.0
8,Chihuahua,6099.0,975.0
3,Baja California Sur,5639.0,216.0
26,Sonora,19123.0,2288.0
31,Yucatan,11692.0,1033.0
32,Zacatecas,3515.0,334.0
17,Morelos,4432.0,876.0
6,Colima,2393.0,256.0
1,Aguascalientes,4523.0,283.0
22,Queretaro,4361.0,508.0
12,Guerrero,12473.0,1493.0
4,Campeche,4997.0,606.0
29,Tlaxcala,5160.0,800.0
10,Durango,4850.0,345.0
20,Oaxaca,11759.0,1068.0
24,San Luis Potosi,12647.0,696.0
