id_estado,estado,confirmado,defunciones
9,Ciudad de Mexico,32256.0,3256.0
28,Tamaulipas,2395.0,154.0
15,Mexico,19692.0,2373.0
8,Chihuahua,1963.0,404.0
25,Sinaloa,4866.0,768.0
7,Chiapas,2779.0,232.0
2,Baja California,6297.0,1287.0
17,Morelos,1643.0,312.0
21,Puebla,4497.0,635.0
31,Yucatan,2195.0,217.0
30,Veracruz,5529.0,837.0
12,Guerrero,2668.0,428.0
23,Quintana Roo,2235.0,441.0
27,Tabasco,5750.0,683.0
5,Coahuila,1612.0,104.0
26,Sonora,3310.0,230.0
14,Jalisco,3218.0,263.0
19,Nuevo Leon,2010.0,133.0
29,Tlaxcala,1449.0,200.0
13,Hidalgo,2345.0,392.0
16,Michoacan,2854.0,246.0
11,Guanajuato,2718.0,146.0
1,Aguascalientes,1222.0,53.0
3,Baja California Sur,812.0,49.0
18,Nayarit,838.0,91.0
4,Campeche,814.0,96.0
22,Queretaro,1257.0,150.0
10,Durango,683.0,54.0
20,Oaxaca,2392.0,253.0
6,Colima,224.0,31.0
32,Zacatecas,403.0,52.0
24,San Luis Potosi,1375.0,79.0
